transaction_id,purchase_date,transaction_status,customer_id,customer_name,customer_email,customer_country,customer_city,customer_phone,customer_birthday,customer_address,product_id,product_name,product_category,product_price,quantity_purchased,currency,shipping_address,shipping_city,shipping_country
3064114,2024-02-16T00:00:00,Shipped,30377,Панов Савва Бенедиктович,anna46@example.com,Russia,Novosibirsk,+71917599132,1977-06-09,"с. Липецк, пер. Степана Разина, д. 91, 515334",3064,Microwave,Kitchen,25.0,1,USD,"с. Липецк, пер. Степана Разина, д. 91, 515334",Novosibirsk,Russia
6931652,2024-07-13T00:00:00,Delivered,3977,Родионова Марина Никифоровна,baranovaninel@example.org,Kazakhstan,Shymkent,+72839752929,1978-05-04,"п. Дзержинск, ш. Олега Кошевого, д. 50 к. 2/6, 173800",2155,Book B,Books,5.49,9,USD,"п. Дзержинск, ш. Олега Кошевого, д. 50 к. 2/6, 173800",Shymkent,Kazakhstan
6211469,2024-01-16T00:00:00,Delivered,46549,Феврония Богдановна Абрамова,ninel94@example.net,Kazakhstan,Karaganda,8 (623) 198-2730,1969-03-17,"ст. Чулым, алл. Профсоюзная, д. 541 стр. 5/7, 127055",5973,T-shirt,Clothing,8.5,8,USD,"ст. Чулым, алл. Профсоюзная, д. 541 стр. 5/7, 127055",Karaganda,Kazakhstan
4480338,2024-07-25T00:00:00,Delivered,8454,Орест Терентьевич Лихачев,anisimovazhanna@example.org,Georgia,Kutaisi,+7 923 837 50 46,1985-01-13,"клх Химки, пер. Коминтерна, д. 24 стр. 5/4, 415270",6133,T-shirt,Clothing,8.5,5,USD,"клх Химки, пер. Коминтерна, д. 24 стр. 5/4, 415270",Kutaisi,Georgia
2992144,2024-10-02T00:00:00,Shipped,25680,Прохор Антипович Евдокимов,sokrat96@example.com,Georgia,Zugdidi,89832041643,1980-10-31,"д. Печора, пер. Машиностроителей, д. 3, 354106",8146,Book B,Books,5.49,8,USD,"д. Печора, пер. Машиностроителей, д. 3, 354106",Zugdidi,Georgia
7171005,2024-05-20T00:00:00,Pending,49922,Януарий Георгиевич Суханов,iloginova@example.net,Russia,Nizhny Novgorod,+7 357 725 66 65,1985-04-19,"п. Владикавказ, ш. 50 лет Победы, д. 4/7, 604924",8397,Microwave,Kitchen,25.0,1,USD,"п. Владикавказ, ш. 50 лет Победы, д. 4/7, 604924",Nizhny Novgorod,Russia
2108936,2024-12-20T00:00:00,Pending,10927,Владилен Игоревич Смирнов,smirnovvadim@example.com,Uzbekistan,Namangan,8 733 597 4827,1977-01-11,"г. Мытищи, алл. Труда, д. 284 стр. 589, 312722",6563,Book B,Books,5.49,1,USD,"г. Мытищи, алл. Труда, д. 284 стр. 589, 312722",Namangan,Uzbekistan
5470825,2024-01-17T00:00:00,Delivered,23583,Гурий Феоктистович Крюков,shilovamarina@example.org,Russia,Novosibirsk,+7 141 634 63 79,1981-09-22,"с. Алапаевск, пр. Астраханский, д. 6 стр. 8, 454223",5662,Microwave,Kitchen,25.0,9,USD,"с. Алапаевск, пр. Астраханский, д. 6 стр. 8, 454223",Novosibirsk,Russia
5554650,2024-07-12T00:00:00,Pending,32771,Лидия Архиповна Давыдова,januari2013@example.net,Uzbekistan,Namangan,+73017823695,1983-11-05,"с. Снежинск, наб. Первомайская, д. 49 к. 272, 943160",6544,Book A,Books,4.99,6,USD,"с. Снежинск, наб. Первомайская, д. 49 к. 272, 943160",Namangan,Uzbekistan
3051240,2024-07-09T00:00:00,Delivered,6354,Терентьева Лукия Александровна,jakovanisimov@example.com,Georgia,Tbilisi,8 (841) 015-66-63,1971-10-05,"клх Салават, наб. Водников, д. 76 стр. 5/8, 469250",3322,Microwave,Kitchen,25.0,5,USD,"клх Салават, наб. Водников, д. 76 стр. 5/8, 469250",Tbilisi,Georgia
3329105,2024-07-16T00:00:00,Shipped,1878,Потап Ефстафьевич Голубев,maksimiljanzhukov@example.com,Georgia,Kutaisi,+7 952 271 1290,1969-04-25,"клх Тосно, пр. Автомобилистов, д. 74 стр. 5/9, 272117",8528,Book A,Books,4.99,6,USD,"клх Тосно, пр. Автомобилистов, д. 74 стр. 5/9, 272117",Kutaisi,Georgia
2738868,2024-10-03T00:00:00,Pending,47790,Ия Константиновна Антонова,lgolubev@example.com,Belarus,Mogilev,8 710 437 4836,1998-06-10,"г. Верхоянск, ул. Пушкина, д. 1 к. 109, 927192",7534,T-shirt,Clothing,8.5,6,USD,"г. Верхоянск, ул. Пушкина, д. 1 к. 109, 927192",Mogilev,Belarus
6716687,2024-11-11T00:00:00,Shipped,19940,Кононов Феликс Венедиктович,vorobevartemi@example.net,Uzbekistan,Andijan,+7 317 611 77 82,1983-04-24,"клх Ребриха, алл. Тихая, д. 283 стр. 6/9, 898643",4547,Book A,Books,4.99,5,USD,"клх Ребриха, алл. Тихая, д. 283 стр. 6/9, 898643",Andijan,Uzbekistan
3841395,2024-11-26T00:00:00,Pending,760,Тарасова Виктория Юльевна,xvladimirova@example.com,Uzbekistan,Bukhara,+75850002432,1967-05-25,"клх Гремячинск (Перм.), наб. Кленовая, д. 625 к. 91, 245319",6649,Microwave,Kitchen,25.0,8,USD,"клх Гремячинск (Перм.), наб. Кленовая, д. 625 к. 91, 245319",Bukhara,Uzbekistan
6731881,2024-04-13T00:00:00,Delivered,19992,Николаева Людмила Ниловна,kondratevkir@example.com,Kyrgyzstan,Jalal-Abad,8 (505) 360-6842,2000-05-28,"клх Валаам, бул. Баумана, д. 343 к. 6, 273999",8485,T-shirt,Clothing,8.5,8,USD,"клх Валаам, бул. Баумана, д. 343 к. 6, 273999",Jalal-Abad,Kyrgyzstan
6980559,2024-08-03T00:00:00,Pending,12788,Дмитриев Андроник Дорофеевич,novikovaeleonora@example.org,Georgia,Rustavi,8 263 983 0837,1998-06-04,"ст. Нефтекамск, ул. Северная, д. 6/3 к. 4/7, 397662",7226,T-shirt,Clothing,8.5,10,USD,"ст. Нефтекамск, ул. Северная, д. 6/3 к. 4/7, 397662",Rustavi,Georgia
4231125,2024-09-11T00:00:00,Pending,45658,Котов Наум Феофанович,ippolitgolubev@example.net,Belarus,Minsk,+7 (904) 212-42-64,1982-06-28,"д. Ржев, пр. Виноградный, д. 6 к. 5, 698078",1778,T-shirt,Clothing,8.5,4,USD,"д. Ржев, пр. Виноградный, д. 6 к. 5, 698078",Minsk,Belarus
8930106,2024-09-11T00:00:00,Delivered,42935,Евпраксия Олеговна Дорофеева,cabramova@example.org,Georgia,Batumi,8 814 007 68 58,1980-03-30,"д. Кабанск, ш. Восточное, д. 4 стр. 7, 312972",8418,T-shirt,Clothing,8.5,9,USD,"д. Кабанск, ш. Восточное, д. 4 стр. 7, 312972",Batumi,Georgia
8710601,2024-06-22T00:00:00,Shipped,32114,Полина Кузьминична Сазонова,iraida2024@example.com,Belarus,Brest,+77583058468,1988-04-09,"п. Темрюк, алл. Вишневая, д. 4, 077198",5182,Washing Machine,Home Appliance,100.0,3,USD,"п. Темрюк, алл. Вишневая, д. 4, 077198",Brest,Belarus
7269351,2024-03-08T00:00:00,Delivered,32357,Исаев Рубен Венедиктович,boleslav45@example.org,Kyrgyzstan,Karakol,8 (505) 119-14-49,1975-06-15,"с. Пинега, алл. Социалистическая, д. 5/8 стр. 8/7, 636341",9936,Book B,Books,5.49,6,USD,"с. Пинега, алл. Социалистическая, д. 5/8 стр. 8/7, 636341",Karakol,Kyrgyzstan
2340122,2024-06-21T00:00:00,Pending,9913,Октябрина Леонидовна Денисова,radim53@example.org,Kazakhstan,Karaganda,8 (253) 721-89-97,1991-10-30,"клх Моздок, наб. Декабристов, д. 616, 450342",6228,Washing Machine,Home Appliance,100.0,6,USD,"клх Моздок, наб. Декабристов, д. 616, 450342",Karaganda,Kazakhstan
7943556,2024-01-14T00:00:00,Pending,24291,Наумов Гордей Харламович,bogdankulakov@example.net,Kazakhstan,Shymkent,+71061677220,2000-06-23,"ст. Печора, ул. Детская, д. 299 стр. 74, 874526",9127,Book B,Books,5.49,6,USD,"ст. Печора, ул. Детская, д. 299 стр. 74, 874526",Shymkent,Kazakhstan
9045143,2024-06-16T00:00:00,Delivered,20497,Демьян Владиславович Шарапов,sobolevspiridon@example.com,Kazakhstan,Almaty,8 (158) 647-02-52,1981-06-29,"п. Саранск, ул. Ватутина, д. 61 к. 43, 759784",3356,Book A,Books,4.99,6,USD,"п. Саранск, ул. Ватутина, д. 61 к. 43, 759784",Almaty,Kazakhstan
9994222,2024-11-09T00:00:00,Shipped,8174,Акулина Яковлевна Зимина,dorofeevevse@example.net,Georgia,Rustavi,8 (147) 210-7888,1986-08-02,"к. Шилка, алл. Тургенева, д. 3/9 к. 172, 802105",6662,Washing Machine,Home Appliance,100.0,2,USD,"к. Шилка, алл. Тургенева, д. 3/9 к. 172, 802105",Rustavi,Georgia
5722612,2024-09-08T00:00:00,Shipped,4922,Евдокия Афанасьевна Муравьева,mishinaelizaveta@example.net,Uzbekistan,Namangan,+7 (568) 956-36-09,1992-03-04,"клх Александров Гай, алл. Путейская, д. 692 к. 5, 586754",3170,Washing Machine,Home Appliance,100.0,9,USD,"клх Александров Гай, алл. Путейская, д. 692 к. 5, 586754",Namangan,Uzbekistan
6191289,2024-10-15T00:00:00,Delivered,49585,Антонова Нинель Тарасовна,oleg_56@example.com,Georgia,Rustavi,+7 374 662 2732,1987-02-13,"ст. Курумкан, ш. 1 Мая, д. 39 стр. 2/8, 621080",9360,Book A,Books,4.99,10,USD,"ст. Курумкан, ш. 1 Мая, д. 39 стр. 2/8, 621080",Rustavi,Georgia
1220349,2024-10-27T00:00:00,Delivered,44145,Тарасова Антонина Эдуардовна,kulikovfeoktist@example.org,Kazakhstan,Almaty,8 511 672 5983,1986-05-05,"г. Дивногорск, ш. Кубанское, д. 32 к. 5, 275811",3126,Book B,Books,5.49,4,USD,"г. Дивногорск, ш. Кубанское, д. 32 к. 5, 275811",Almaty,Kazakhstan
8327187,2024-09-04T00:00:00,Pending,40656,Аркадий Геннадиевич Александров,pvishnjakova@example.com,Uzbekistan,Samarkand,8 915 179 74 36,1998-03-23,"к. Зеленогорск (Ленин.), пер. Томский, д. 1/3, 895716",5176,Microwave,Kitchen,25.0,5,USD,"к. Зеленогорск (Ленин.), пер. Томский, д. 1/3, 895716",Samarkand,Uzbekistan
5788728,2024-09-09T00:00:00,Pending,42285,Ираида Рубеновна Боброва,maslovaalevtina@example.com,Uzbekistan,Samarkand,+7 245 492 77 09,1973-08-16,"ст. Арзамас, ш. Водопроводное, д. 71 к. 9/3, 528592",6213,Washing Machine,Home Appliance,100.0,2,USD,"ст. Арзамас, ш. Водопроводное, д. 71 к. 9/3, 528592",Samarkand,Uzbekistan
7928761,2024-08-07T00:00:00,Pending,17934,Анна Ефимовна Макарова,samsonlihachev@example.net,Belarus,Vitebsk,+7 (065) 459-4780,1973-01-13,"ст. Кизилюрт, бул. Монтажников, д. 789 стр. 4, 422431",6147,Book B,Books,5.49,3,USD,"ст. Кизилюрт, бул. Монтажников, д. 789 стр. 4, 422431",Vitebsk,Belarus
6744094,2024-05-26T00:00:00,Shipped,45132,Наркис Витальевич Антонов,lora92@example.com,Kazakhstan,Astana,+7 126 611 9381,1968-09-25,"ст. Зеленогорск (Ленин.), ш. Сосновое, д. 5/4, 710093",8311,Microwave,Kitchen,25.0,5,USD,"ст. Зеленогорск (Ленин.), ш. Сосновое, д. 5/4, 710093",Astana,Kazakhstan
5165381,2024-04-09T00:00:00,Pending,9049,Симонов Евстигней Ермолаевич,alekseevmoke@example.net,Belarus,Vitebsk,+7 954 839 4096,1974-12-13,"ст. Нефтекамск, наб. Учительская, д. 1, 960636",9267,Book B,Books,5.49,4,USD,"ст. Нефтекамск, наб. Учительская, д. 1, 960636",Vitebsk,Belarus
5997711,2024-06-17T00:00:00,Delivered,12957,Анисимова Агата Вячеславовна,timofe1973@example.org,Kazakhstan,Karaganda,+7 126 692 3810,1997-12-23,"ст. Липецк, ш. Максима Горького, д. 956, 859306",1887,Book A,Books,4.99,10,USD,"ст. Липецк, ш. Максима Горького, д. 956, 859306",Karaganda,Kazakhstan
8682980,2024-03-14T00:00:00,Shipped,23505,г-н Дьячков Евстигней Игоревич,militsa1980@example.org,Belarus,Brest,+7 (031) 455-4229,1991-06-11,"с. Вытегра, ш. Машиностроителей, д. 46 стр. 7/3, 950983",619,Book B,Books,5.49,7,USD,"с. Вытегра, ш. Машиностроителей, д. 46 стр. 7/3, 950983",Brest,Belarus
6181478,2024-08-18T00:00:00,Shipped,2466,Власов Святослав Давидович,potapovvenedikt@example.org,Russia,Nizhny Novgorod,+7 (405) 129-89-28,1977-09-28,"п. Балашов, алл. 9 Января, д. 7 стр. 539, 514754",3673,Washing Machine,Home Appliance,100.0,7,USD,"п. Балашов, алл. 9 Января, д. 7 стр. 539, 514754",Nizhny Novgorod,Russia
5018220,2024-04-10T00:00:00,Shipped,44301,Белоусов Велимир Ильясович,evlampi53@example.org,Kyrgyzstan,Bishkek,+7 (361) 842-5608,1989-02-14,"к. Кандалакша, наб. Кольцевая, д. 986 стр. 3, 144274",6621,Microwave,Kitchen,25.0,10,USD,"к. Кандалакша, наб. Кольцевая, д. 986 стр. 3, 144274",Bishkek,Kyrgyzstan
8434361,2024-09-04T00:00:00,Shipped,8990,Тимофей Демидович Воробьев,evdokim1989@example.com,Kazakhstan,Almaty,8 127 582 1767,1973-05-14,"п. Листвянка (Иркут.), пр. Песчаный, д. 3/2, 634169",3315,Washing Machine,Home Appliance,100.0,2,USD,"п. Листвянка (Иркут.), пр. Песчаный, д. 3/2, 634169",Almaty,Kazakhstan
2993837,2024-03-24T00:00:00,Shipped,3171,София Алексеевна Воронцова,maslovanadezhda@example.net,Kyrgyzstan,Tokmok,8 332 118 9245,1980-11-09,"ст. Дудинка, пер. Технический, д. 3 стр. 252, 931817",2942,Book A,Books,4.99,9,USD,"ст. Дудинка, пер. Технический, д. 3 стр. 252, 931817",Tokmok,Kyrgyzstan
8889496,2024-01-20T00:00:00,Shipped,18348,Игнатова Полина Ильинична,jakov_13@example.org,Kyrgyzstan,Osh,8 485 395 41 72,1960-09-26,"клх Лазаревское, наб. Сурикова, д. 455 к. 6, 630698",5683,Microwave,Kitchen,25.0,10,USD,"клх Лазаревское, наб. Сурикова, д. 455 к. 6, 630698",Osh,Kyrgyzstan
6125953,2024-03-03T00:00:00,Delivered,41478,Эраст Адамович Некрасов,veselovakim@example.com,Belarus,Minsk,+7 (120) 843-53-91,1993-05-23,"клх Яшкуль, бул. Лунный, д. 517 стр. 4/3, 020290",7880,T-shirt,Clothing,8.5,7,USD,"клх Яшкуль, бул. Лунный, д. 517 стр. 4/3, 020290",Minsk,Belarus
4481045,2024-10-05T00:00:00,Pending,33562,Комиссаров Аполлинарий Давидович,sergesidorov@example.com,Kyrgyzstan,Osh,85857980323,2002-05-08,"г. Байкальск, пер. Социалистический, д. 8/8 стр. 1/9, 832948",3215,Book B,Books,5.49,4,USD,"г. Байкальск, пер. Социалистический, д. 8/8 стр. 1/9, 832948",Osh,Kyrgyzstan
7561744,2024-11-23T00:00:00,Shipped,12994,Олег Анисимович Рыбаков,nikodimbelousov@example.net,Russia,Moscow,+71594847719,1995-09-30,"клх Салехард, бул. Лесный, д. 259 к. 19, 047180",6369,Book A,Books,4.99,10,USD,"клх Салехард, бул. Лесный, д. 259 к. 19, 047180",Moscow,Russia
7033417,2024-06-20T00:00:00,Pending,10512,г-н Егоров Софон Ефимьевич,evstigne69@example.com,Uzbekistan,Namangan,8 (450) 999-41-51,1965-12-05,"ст. Нижнекамск, пер. Черноморский, д. 88 к. 5/8, 128045",2664,Book A,Books,4.99,4,USD,"ст. Нижнекамск, пер. Черноморский, д. 88 к. 5/8, 128045",Namangan,Uzbekistan
7845137,2024-05-03T00:00:00,Shipped,21577,Лора Михайловна Павлова,vgromova@example.org,Uzbekistan,Namangan,+77088454951,2003-05-11,"ст. Северодвинск, алл. Гайдара, д. 5 стр. 1/8, 353106",1269,Washing Machine,Home Appliance,100.0,5,USD,"ст. Северодвинск, алл. Гайдара, д. 5 стр. 1/8, 353106",Namangan,Uzbekistan
3564115,2024-10-20T00:00:00,Pending,33769,Наркис Алексеевич Большаков,larionovaagafja@example.com,Belarus,Brest,+73271680412,1961-08-23,"д. Челябинск, ш. Профсоюзное, д. 8 к. 5, 308378",5196,T-shirt,Clothing,8.5,3,USD,"д. Челябинск, ш. Профсоюзное, д. 8 к. 5, 308378",Brest,Belarus
2388972,2024-08-18T00:00:00,Shipped,17928,Ларионова Марина Кузьминична,nazarovaevpraksija@example.net,Russia,Yekaterinburg,+7 830 852 39 78,1981-03-29,"к. Змеиногорск, наб. Калинина, д. 5, 600129",6296,Microwave,Kitchen,25.0,10,USD,"к. Змеиногорск, наб. Калинина, д. 5, 600129",Yekaterinburg,Russia
4952186,2024-04-05T00:00:00,Shipped,29540,Феоктист Владленович Соколов,evseevasinklitikija@example.org,Georgia,Zugdidi,82122826605,1971-12-27,"д. Александров, ш. Нахимова, д. 2 к. 6, 635942",9157,Washing Machine,Home Appliance,100.0,7,USD,"д. Александров, ш. Нахимова, д. 2 к. 6, 635942",Zugdidi,Georgia
